"title";"function";"keywords";"questions"
"Het bericht ‘Onderzoek naar groei vliegveld Rotterdam rammelt’  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"LUCHTHAVENS#ROTTERDAM#KOSTEN-BA#TEN ANALYSES#LUCHTKWALITEIT#MILIEUOVERLAST#GEZONDHEIDSEFFECTEN# # #";"<questions><question>1 Kent u het bericht ‘Onderzoek naar groei vliegveld Rotterdam rammelt’ en het rapport ‘Second Opinion maatschappelijke kosten-batenanalyse ontwikkeling Rotterdam The Hague Airport’? (1) (2)</question><question>2 Kunt u bevestigen dat in de maatschappelijke kosten-batenanalyse (MKBA) voor Rotterdam The Hague Airport de kosten en nadelen voor de omgeving te laag zijn ingeschat? Zo nee, hoe zit het dan?</question><question>3 Kunt u bevestigen dat in de MKBA voor Rotterdam The Hague Airport de klimaatschade door CO2-uitstoot te laag is ingeschaald? Zo nee, hoe zit het dan?</question><question>4 Kunt u bevestigen dat in de MKBA voor Rotterdam The Hague Airport voor de effecten van luchtverontreiniging de aanbevolen (3) bandbreedte voor de onzekerheid op de gebruikte milieuprijzen (een factor 2) niet is berekend en gegeven? Erkent u dat dit een verstorend effect heeft op het uiteindelijke beeld?</question><question>5 Kunt u bevestigen dat in de MKBA voor Rotterdam The Hague Airport geen gevoeligheidsanalyse is uitgevoerd op onder andere de groeipaden van de economie, externe effecten geluidshinder, CO2 en luchtkwaliteit, terwijl dat wel aangegeven is in de toen geldende leidraad? (2) Erkent u dat dit een verstorend effect heeft op het uiteindelijke beeld?</question><question>6 Kunt u bevestigen dat wanneer deze gevoeligheidsanalyse wel zou zijn uitgevoerd er o.a. een bandbreedte zou ontstaan van -12 tot -46,4 miljoen euro gezondheidsschade? Zo nee, hoe zit het dan? Erkent u dat de MKBA voor Rotterdam The Hague Airport hierdoor een te gunstig beeld schetst van de gezondheidsschade? Zo nee, waarom niet?</question><question>7 Kunt u bevestigen dat in de MKBA voor Rotterdam The Hague Airport de kosten voor gezondheidsschade door vliegtuiglawaai enkel voor geluidhinder werden doorberekend, terwijl andere gezondheidsschade zoals de kosten van ziekteverzuim, uitkeringen, verlies van (werkzame) levensjaren en voorzieningengebruik (Wmo) niet zijn meegerekend? (4) Zo nee, hoe zit het dan? Erkent u dat dit een incompleet beeld geeft van de gezondheidsschade? Zo nee, waarom niet?</question><question>8 Kunt u bevestigen dat in de MKBA voor Rotterdam The Hague Airport de opbrengsten zijn overschat? Zo nee, hoe zit het dan?</question><question>9 Kunt u bevestigen dat in de MKBA voor Rotterdam The Hague Airport de werkgelegenheidseffecten worden overdreven? Zo nee, hoe zit het dan?10Kunt u bevestigen dat in de MKBA voor Rotterdam The Hague Airport de ingeschatte tijd voor passagiersafhandeling te gunstig is ingeschat? Zo nee, hoe zit het dan?11Kunt u bevestigen dat in de MKBA voor Rotterdam The Hague Airport het woningwaardeverlies door geluidshinder wordt onderschat? Zo nee, hoe zit het dan?1</question><question>2 Kunt u bevestigen dat in de MKBA voor Rotterdam The Hague Airport alleen gerekend is met een scenario van een goed draaiende economie? Zo nee, hoe zit het dan?1</question><question>3 Onderschrijft u de stelling van de economen Walter Manshanden en Leo Bus dat het principieel verkeerd is dat de exploitant van de luchthaven opdrachtgever is voor de MKBA in plaats van de overheid? Zo nee, waarom niet? (2)1</question><question>4 Wat is voor u de waarde van de uitkomst van een MKBA als deze in opdracht van de initiatiefnemers van een voorgenomen ontwikkeling is uitgevoerd?1</question><question>5 Onderschrijft u de stelling dat de MKBA voor Rotterdam The Hague Airport onvoldoende basis biedt om een besluit te nemen over de groei van het vliegveld en moet worden herzien? Zo nee, waarom niet? Zo ja, wat is hierop uw inzet?1</question><question>6 Bent u bereid een nieuwe MKBA uit te laten voeren naar de ontwikkeling van Rotterdam The Hague Airport? Zo nee, waarom niet? Bent u bereid om de maatschappelijke kosten en baten als gevolg van afwijkingen in vliegroutes hierin nadrukkelijk mee te nemen? Zo nee, waarom niet?1</question><question>7 Wat is uw inzet om het vertrouwen van de omwonenden van Rotterdam The Hague Airport te herstellen? (1) EenVandaag, 9 juli 2018 (https://eenvandaag.avrotros.nl/item/onderzoek-naar-groei-vliegveld-rotterdam-rammelt/)2) Website Netherlands Economic Observatory, 10 juli 2018 (https://www.neo-observatory.nl/second-opinion-mkba-rotterdam-the-hague-airport/)3() Schroten, A., (CE Delft), H.P. (Huib) van Essen (CE Delft), S.J. (Sanne) Aarnink (CE Delft), E. (Erik) Verhoef (VU), J. (Jasper) Knockaert (VU) (2014), Externe en infrastructuurkosten van verkeer. Een overzicht voor Nederland in 2010. Amsterdam/Delft: VU/CE Delft(4) Website GGD Rotterdam Rijnmond, GGD advies over mogelijke uitbreiding Rotterdam The Hague Airport, 22 februari 2017 (https://www.ggdrotterdamrijnmond.nl/gezond-leven-wonen/vliegverkeer/2017-005_GGD_advies_over_mogelijke_uitbreiding_RTHA.PDF)Toelichting:Deze vragen dienen ter aanvulling op eerdere vragen terzake van het lid Laçin (SP), ingezonden 10 juli 2018 (vraagnummer 2018Z13915).  </question></questions>"
"De situatie dat het openbaar vervoer in dorpen niet altijd toegankelijk is voor rolstoelgebruikers  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en WaterstaatH.M. de JongeCDAMinister van Volksgezondheid, Welzijn en Sport  ";"OPEN#BAAR VERVOER#GEHANDICAPTEN#CHRONISCHE PATIËNTEN#PERSONENVERVOER# # #Relatie#Soort#Beschrijving#Link#referentie#Aanhangsel Handelingen II 17181502# # #";"<questions><question>1 Kunt u, in aanvulling op de eerder door u gegeven antwoorden (1), aangeven waarom er in de Wet gelijke behandeling op grond van handicap of chronische ziekte (Wgbh/cz) en de bijbehorende uitvoeringsregeling onderscheid gemaakt wordt op grond van handicap of chronische ziekte? Waarom wordt ten aanzien van het aanbieden van openbaar vervoersdiensten in de Wgbh/cz een beperktere reikwijdte gehanteerd dan in de (bredere) definitie van openbaar vervoer in de Wet personenvervoer 2000?</question><question>2 Waarop is de veronderstelling, opgenomen in het Besluit toegankelijkheid van het openbaar vervoer, gebaseerd dat ‘voor auto’s (tot en met negen personen inclusief de bestuurder) in het openbaar vervoer geen (technische) aanpassingen vereist zijn, omdat de in dit Besluit gangbare toegankelijkheidseisen ‘naar hun aard’ bestemd zijn voor grotere voertuigen'? Deelt u de mening dat deze veronderstelling niet meer actueel is, gegeven de huidige technische mogelijkheden om buurtbussen rolstoeltoegankelijk te maken (en dat deze dat vaak ook al zijn, omdat dezelfde busjes worden ingezet voor doelgroepenvervoer)?</question><question>3 Biedt het VN-verdrag inzake de rechten van personen met een handicap een grondslag om ‘kleinere voertuigen’, zoals de buurtbus, uit te sluiten in de Wgbh/cz, gelet op artikel 9, eerste lid, van dit Verdrag, waarin wordt gesteld dat de staten die partij zijn passende maatregelen moeten nemen om personen met een handicap op voet van gelijkheid met anderen de toegang te garanderen (…) tot vervoer (…) en tot andere voorzieningen en diensten die openstaan voor of verleend worden aan het publiek, in zowel stedelijke als landelijke gebieden?</question><question>4 Bent u bereid om -zolang de wet- en regelgeving nog niet gewijzigd is- overleg te voeren met provincies en gemeenten om in een akkoord afspraken te maken over de rolstoeltoegankelijkheid van buurtbussen? Zo nee, bent u bereid om, in zoverre er onderscheid wordt gemaakt op basis van aard en omvang van het vervoermiddel, de wet- en regelgeving zodanig aan te passen dat alleen de technische (on)mogelijkheden gehanteerd kunnen worden om bepaalde vervoersmiddelen uit te sluiten?</question><question>5 Hoe verhoudt de wettekst van de Wgbh/cz zich met de bijbehorende memorie van toelichting, aangezien de ‘auto’ (en in het verlengde daarvan de buurtbus) daarin niet bewust uitgesloten wordt?</question><question>6 Kunt u beargumenteren waarom het vervoeren van rolstoelgebruikers te belastend zou zijn voor vrijwilligers van de buurtbus, aangezien het hier gaat om een groep rolstoelgebruikers die zelfstandig reist?</question><question>7 Weegt u mee dat op doelgroepenvervoer bespaard kan worden als de buurtbus algemeen toegankelijk gemaakt wordt voor zelfstandig reizende rolstoelgebruikers? Zo ja, hoe weegt u dit mee?</question><question>8 Weegt u mee dat ervaringsdeskundigen in het kader van het Programma Onbeperkt Meedoen! (2) zeggen het belangrijk te vinden dat wordt voorkomen dat de inzet van buurtbussen het onmogelijk maakt om gebruik te maken van het openbaar vervoer?</question><question>9 Weet u dat veel buurtbusverenigingen geen moeite hebben met het vervoeren van rolstoelgebruikers, maar dat zij desondanks vanuit de provincie opgelegd krijgen dat zij geen rolstoelpassagiers mogen vervoeren? Bent u bereid te regelen dat dit  verbod zo spoedig mogelijk wordt opgeheven?(1) Aanhangsel Handelingen, vergaderjaar 2017–2018, nr. 1502.(2) Programma VN-verdrag Onbeperkt meedoen!Programma VN-verdrag Onbeperkt meedoen!(https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/rapporten/2018/06/01/programma-vn-verdrag-onbeperkt-meedoen/programma-vn-verdrag-onbeperkt-meedoen.pdf) pagina 22.  </question></questions>"
"Het bericht 'Nederlands rijbewijs online te koop via Poolse website'  ";"F.B.J. GrapperhausCDAMinister van Justitie en VeiligheidMede namens:C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"";"<questions><question>1 Heeft u kennisgenomen van het bericht 'Nederlands rijbewijs online te koop via Poolse website'? (1)</question><question>2 Deelt u de mening dat dit levensgevaarlijke situaties kan opleveren omdat chauffeurs niet over de juiste vaardigheden beschikken, maar wel een voertuig besturen met een vals rijbewijs?</question><question>3 Hoe vaak komt dit voor? Heeft u hier informatie over?Hoe vaak wordt vervolging ingesteld na ontdekking van het gebruik, of verkoop van valse rijbewijzen, c.q. identiteitsbewijzen? Tot welke sancties leidt dit?</question><question>4 Welke actie gaat u ondernemen om deze criminele activiteiten tegen te gaan en deze site uit de lucht te halen? Welke actie gaat u ondernemen om vergelijkbare sites en aanbieders van valse rijbewijzen uit de lucht te halen?</question><question>5 Wordt er bij werkgevers gecontroleerd op de echtheid van rijbewijzen van chauffeurs? Zo ja, op welke wijze? Zo nee, aan welke maatregelen kan dan worden gedacht?</question><question>6 Heeft u reeds contact met de Poolse autoriteiten om deze activiteiten te stoppen en deze vervalsers aan te pakken? Zo ja, wat is uit dit contact voortgekomen? Zo nee, waarom niet?Welke maatregelen worden daar getroffen? Acht u de maatregelen afdoende?</question><question>7 Welke mogelijkheden zijn er om te achterhalen aan wie valse rijbewijzen zijn verkocht zodat deze lieden kunnen worden opgespoord en vervolgd?</question><question>8 Wanneer verwacht u dat deze site uit de lucht is?(1) Een vandaag, 25 juni 2018  </question></questions>"
"Het Programma Hoogfrequent Spoorvervoer  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"STATIONS#AMSTERDAM#SPOORLIJNEN#TREINEN# # #Relatie#Soort#Beschrijv#ing#Link#referentie#Kamerstuk 32404 0086# # #";"<questions><question>1 Waarom is voor Amsterdam CS gekozen voor negen sporen en niet voor tien of de tussenvariant van negen en een half waarbij het meest noordelijke spoor voor internationale verbindingen zou kunnen blijven bestaan? (1)</question><question>2 Wat is nodig om in de toekomst, als daar behoefte aan blijkt, alsnog een extra spoor toe te kunnen voegen? Wat zijn de meerkosten van een tiende spoor als daar nu al (bouwkundig) rekening mee wordt gehouden voor de toekomst ten opzichte van het nu alvast behouden?</question><question>3 Hoe toekomstbestendig is de nu gekozen variant van negen en zes sporen?</question><question>4 Hoe wordt de toenemende reizigersstroom van en naar Amsterdam Zuid afgewikkeld? Is er met de komst van de Noord/Zuidlijn voldoende capaciteit?</question><question>5 Is bij de keus voor Amsterdam Zuid als primair station voor internationale treinen ook gekeken naar de behoeften en bestemmingen van internationale reizigers of alleen naar de infrastructurele aspecten? Is rekening gehouden met de mogelijkheid dat op meer Europese bestemmingen de trein in plaats van het vliegtuig gekozen wordt?</question><question>6 Kunt u deze vragen beantwoorden voor het algemeen overleg Meerjarenprogramma Infrastructuur, Ruimte en Transport? (1) Kamerstuk 32 404, nr. 86  </question></questions>"
"Het bericht dat een chauffeur 34 uur onderweg was zonder fatsoenlijke pauze  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en WaterstaatMede namens:W. KoolmeesD66Minister van Sociale Zaken en Werkgelegenheid  ";"GOEDERENVERVOER#VRACHTWAGENCHAUFFEURS#ARBEIDSVOORWAARDEN#ARBEIDSOMSTANDIGHEDEN#MEDEDINGING#EU# # #";"<questions><question>1 Kent u het bericht 'Nederlandse trucker 34 uur onderweg zonder fatsoenlijke pauze'? (1) Wat is uw reactie op het bericht?</question><question>2 Deelt u de mening dat het sjoemelen met de rijtijdenkaart en de digitale tachograaf tot levensgevaarlijke situaties kan leiden? Zo ja, acht u het beleid om dit te voorkomen voldoende uitgewerkt en bekend?</question><question>3 Vindt u dit een incident of een toevalstreffer binnen een veel groter probleem? Zo ja, waarom? Zo nee, waarom niet?</question><question>4 Deelt u de mening dat, aangezien de werkgever verantwoordelijk is voor het naleven van rij- en rusttijden, deze ook de verantwoordelijkheid draagt voor de overtreding? Zo nee, denkt u dat de chauffeur deze overtreding gemaakt heeft, omdat hij zelf graag zo lang achtereen wil rijden?</question><question>5 Welke redenen liggen er volgens u ten grondslag aan het feit dat de chauffeur zich aan de regels heeft onttrokken?</question><question>6 Deelt u de mening dat de druk op vrachtwagenchauffeurs sterk vergroot wordt door de concurrentie op de arbeidsmarkt als gevolg van Europese regelgeving?(1) NOS, 9 juni 2018, 'Nederlandse trucker 34 uur onderweg zonder fatsoenlijke pauze' (https://nos.nl/artikel/2235688-nederlandse-trucker-34-uur-onderweg-zonder-fatsoenlijke-pauze.html)  </question></questions>"
"Het bericht ‘Slechts 3 procent nieuwe auto's elektrisch: de schuld van autodealers  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"ELEKTRISCHE AUTO'S#CIJFERS#NEDERLAND#NOORD-#EUROPA#EMISSIE# # #";"<questions><question>1 Bent u bekend met het bericht ‘Slechts 3 procent nieuwe auto's elektrisch: de schuld van autodealers?’? (1)</question><question>2 Kunt u bevestigen dat in Nederland slechts drie tot vier procent van de nieuwe autokopers een elektrische auto aanschaft, terwijl de interesse tien keer zo groot is 2() en het al voor 20% van de potentiële kopers goedkoper is? (3) Zo ja, welke oorzaken liggen hier volgens u aan ten grondslag?</question><question>3 Hebt u kennisgenomen van het onderzoek in Nature Energy (4) waaruit blijkt dat Scandinavische autoverkopers mogelijke kopers verkeerd informeren over specificaties van elektrische auto’s en zelfs sterk sturen naar de koop van benzine- of dieselvoertuigen? Kunt u bevestigen of deze situatie ook voor Nederland geldt?</question><question>4 Bent u bereid de uitkomsten van het onderzoek in Nature Energy en het trainen van personeel voor de verkoop van elektrische auto’s te bespreken met de relevante organisaties, zoals de Rijwiel- en Automobielindustrie (RAI) Vereniging en de Bond van Autohandelaren en Garagehouders (BOVAG)? Is dit onderwerp aan de orde gekomen aan de mobiliteitstafel?</question><question>5 Deelt u de mening van de Algemene Nederlandse Wielrijdersbond (ANWB) en Natuur en Milieu dat het aannemelijk is dat Nederlandse autodealers, net als de Scandinavische, ook weinig elektrische auto’s verkopen doordat de verdiensten van bijvoorbeeld ‘after sales’ lager zijn, aangezien elektrische auto’s veel minder onderhoud vergen? (5)</question><question>6 Welke rol kan de overheid volgens u spelen in het faciliteren van autodealers naar een succesvolle transitie in een snel veranderende auto-industrie door de komst van nieuwe technologieën, zoals elektrisch rijden en het streven van het kabinet naar de verkoop van 100% emissievrije auto’s in 2030?</question><question>7 Bent u bereid samen met alle betrokken partijen de kennis bij autodealers en publiek over elektrisch rijden te vergroten? Kunt u een overzicht geven van uw voorgenomen acties om verkoop van elektrische voertuigen te stimuleren?  (1) AD, 25 mei 2018, ""Slechts 3 procent nieuwe auto's elektrisch: de schuld van autodealers?"" (https://www.ad.nl/economie/slechts-3-procent-nieuwe-auto-s-elektrisch-de-schuld-van-autodealers~a1c1908a/)(2) ANWB, Elektrisch Rijden Monitor 2017 (https://www.anwb.nl/binaries/content/assets/anwb/pdf/belangenbehartiging/mobiliteit/elektrisch_rijden_monitor_2017.pdf)(3) Sparkcity, ""Nieuwe inzichten over elektrisch vervoer in Nederland"" (http://sparkcity.org/wp-content/uploads/2018/02/Nieuwe-inzichten-over-elektrisch-vervoer-in-Nederland.pdf)(4) ""Dismissive and deceptive car dealerships create barriers to electric vehicle adoption at the point of sale"", 21 mei 2018, http://www.nature.com/articles/s41560-018-0152-x(5) BOVAG, ""De impact van EV op het autobedrijf"" (https://mijn.bovag.nl/onderzoekev)  </question></questions>"
"Smart Maintenance  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"SPOORWEGEN#CIJFERS#PRORAIL#MINISTERIE VAN INFRASTRUCTUUR EN WATERSTAAT#OPENBAAR VERVOER#KWALITEIT#RAILVERKEER#WOONWERKVERKEER# # #";"<questions><question>1 Kent u het bericht dat het treinverkeer tussen Amsterdam en Utrecht tijdens de avondspits ontregeld is? (1) Kent u het bericht dat de verantwoordelijkheid voor de vertraging op het spoor onduidelijk is? (2)</question><question>2 Hoeveel seinstoringen waren er in geheel 2017, de eerste vijf maanden van 2017 en de eerste vijf maanden van 2018?</question><question>3 Heeft het sein op dit specifieke traject reeds vaker verstoringen laten zien (in de afgelopen vijf maanden)? Zo ja, hoe vaak?</question><question>4 Hoe lang heeft het geduurd (in dit specifieke geval) van de eerste melding van de seinstoring tot het vinden van de oorzaak ('root cause'), ofwel: hoe lang bedroeg de diagnosetijd?</question><question>5 Hoe lang heeft het geduurd (in dit specifieke geval) vanaf het vinden van de oorzaak tot en met het repareren ervan, ofwel: hoe lang bedroeg de reparatietijd?</question><question>6 Hoeveel additionele tijd is er nodig geweest (in dit specifieke geval) om het spoortraject weer vrij te geven?</question><question>7 Deelt u de mening dat seinstoringen beperkt zouden kunnen worden door optimaal gebruik te maken van 'Smart Maintenance'?</question><question>8 Bent u bekend met onderzoek dat aantoont wat de toegevoegde waarde is van verbeterd onderhoud en/of Smart Maintenance is inzake het spoor met betrekking tot kosten, verstoringen en vertragingen?</question><question>9 Kunt u aangeven op welke wijze de diensten die onder het ministerie vallen, zoals Rijkswaterstaat en ProRail, 'Smart Maintenance' reeds toepassen en wat de aard en omvang daarvan zal zijn in de toekomst?10Wat is uw visie op het feit dat er in totaal 411.752 vertragingen zijn geweest in 2017 waarvan 823 incidenten met grote gevolgen?11Deelt u de mening dat gesteld kan worden dat de 27% storingen, veroorzaakt door techniek (bijvoorbeeld wisselstoringen), aanmerkelijk minder zou zijn geweest als Smart Maintenance goed was toegepast?(1) Nu.nl, 4 juni 2018, ""Treinverkeer tussen Amsterdam en Utrecht ook tijdens avondspits ontregeld"" (https://www.nu.nl/binnenland/5279066/treinverkeer-tussen-amsterdam-en-utrecht-tijdens-avondspits-ontregeld.html)(2) Treinreiziger.nl, 22 mei 2018, ""Vertraging op het spoor. Wie is verantwoordelijk?"" (https://www.treinreiziger.nl/vertraging-op-spoor-is-verantwoordelijk/)  </question></questions>"
"De vergoeding van kosten voor het opruimen van gedumpt drugsafval  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"DRUGS#AFVALSTOFFEN#GRONDBEZIT#SUBSIDIES#PROVINCIES#CIJFERS# # #";"<questions><question>1 Heeft u kennisgenomen van het bericht dat grondeigenaren nu zelf op moeten draaien voor het opruimen van gedumpt drugsafval? (1)  </question><question>2 Kunt u aangeven hoe de subsidieregeling voor het opruimen van gedumpt drugsafval in de afgelopen jaren werd vormgegeven, wat de bijdrage van het Rijk en de provincies was en hoeveel van deze regeling gebruik is gemaakt?  3           Deelt u de mening dat het onwenselijk is dat grondeigenaren zelf de kosten voor het opruimen van drugsafval voor hun rekening moeten nemen, terwijl zij niet in staat zijn om het te voorkomen?  </question><question>4 Is het uw voornemen om in overleg met de provincies met een structurele subsidieregeling te komen?  </question><question>5 Wat is de stand van zaken van het overleg met de provincies?  </question><question>6 Kunnen grondeigenaren met terugwerkende kracht gebruik maken van een eventuele nieuwe regeling?  </question><question>7 Waarom is er destijds voor gekozen om slechts 50% van de gemaakte opruimkosten te vergoeden?  </question><question>8 Is het uw voornemen om met een eventuele nieuwe subsidieregeling een hoger percentage van de gemaakte kosten te vergoeden? (1) De Stentor,25 mei 2018, Grondeigenaar moet zelf opruimen gedumpt drugsafval betalen (https://www.destentor.nl/veluwe/grondeigenaar-moet-zelf-opruimen-gedumpt-drugsafval-betalen~a5984177/)   </question></questions>"
"De internetconsultatie Regeling tot wijziging van de Regeling ammoniak en veehouderij (Rav) en de Regeling geurhinder en veehouderij (Rgv)  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en WaterstaatMede namens:C.J. SchoutenCUMinister van Landbouw, Natuur en Voedselkwaliteit  ";"RUNDVEEHOUDERIJ#AMMONIAK#STANKOVERLAST#WETGEVINGSPROCEDURE#ONDERNEMERS#KOSTEN-BATEN ANALYSES#DIERENVERBLIJVEN# # #";"<questions><question>1 Bent u bekend met de Regeling tot wijziging van de Regeling ammoniak en veehouderij (Rav) en de Regeling geurhinder en veehouderij (Rgv) die sinds 1 mei 2018 ter consultatie voorligt? (1)</question><question>2 Kunt u in kaart brengen wat de (financiële) gevolgen zijn voor bijvoorbeeld fabrikanten van luchtwassers en de primaire sector wanneer voorliggende wijziging daadwerkelijk doorgevoerd wordt? Kunt u een uitgebreid overzicht geven van de gevolgen voor alle betrokkenen?</question><question>3 Deelt u de mening dat het rapport ‘Evaluatie geurverwijdering door luchtwassystemen bij stallen’, waarop deze wijziging gebaseerd is, betwistbaar is en dat er veel onduidelijkheden zijn in dit rapport? Zo ja, waarom is er dan toch voor gekozen om op basis van dit rapport nu al de wijziging ter consultatie voor te leggen? Zo nee, kunt u uitgebreid motiveren waarom onderzoek niet betwistbaar is? Wilt u de antwoorden uitgebreid toelichten?</question><question>4 Waarom heeft u niet gewacht met het ter consultatie leggen van de Regeling tot wijziging van de Rav en de Rgv nadat eerst de Kamervagen met kenmerk 2018Z06929 beantwoord zijn en nadat het rapport besproken is in het algemeen Overleg Leefomgeving op 7 juni 2018)?</question><question>5 Kunt u beiden ingaan op het feit dat Kamervragen (nog) niet beantwoord zijn maar dat wel wordt doorgegaan met de gekozen route en daarmee de sector op achterstand gezet wordt?</question><question>6 Gezien de verstrekkende gevolgen van deze maatregel, deelt u de mening dat het noodzakelijk is om eerst meer gedegen onderzoek te doen alvorens wordt overgegaan tot het wijzigen van de Regeling? Zo nee, waarom niet?</question><question>7 Kunt u onderbouwd met onderzoek aangeven welke positieve gevolgen deze aanpassingen van de regeling zullen hebben? Kunt u daarbij de kosten-baten analyse overleggen? Zo nee, waarom neemt u dan dit besluit?</question><question>8 Kunt u beiden bevestigen dat u met de verschillende sectorpartijen in overleg bent getreden alvorens deze wijziging ter consultatie te hebben neergelegd? Zo ja, met welke partijen heeft u overleg gevoerd en wat waren de uitkomsten van deze gesprekken?</question><question>9 Kunt u beiden bevestigen dat voorliggende wijziging van de Rav en Rgv van ingrijpende aard is? Zo ja, bent u beiden van plan om de betrokken bedrijven en/of personen tegemoet te komen? En zo ja, hoe wordt deze tegemoetkoming vormgegeven?10Deelt u de mening dat de Regeling tot wijziging van de Rav en Rgv prematuur is? Zo nee, op basis van welke informatie is het niet prematuur? Zijn de b bereid om de consultatie van de Regeling in te trekken? Zo nee, waarom niet?11Bent u beiden bereid geen onomkeerbare stappen te zetten voordat de Kamervragen beantwoord zijn, het rapport besproken is met de Kamer, er een inhoudelijk gesprek met de sector heeft plaatsgevonden over het onderzoek en de wijze hoe dit tot stand is gekomen en besproken is welk aanvullend onderzoek nodig is om de juiste informatie op tafel te krijgen?1</question><question>2 Kunt u uitgebreid ingaan op het rapport ‘Ammoniak in Nederland. Een noordoostelijke spelbreker’? (2) Onderschrijft u de conclusies uit het rapport? Zo nee, waarom niet? Deelt u de mening dat het niet zo kan zijn dat het ammoniakbeleid wordt bepaald door een foutief geplaatst meetstation? Kunt u een vergelijking maken richting het onderzoek ‘Evaluatie geurverwijdering door luchtwassystemen bij stallen’? Kunt u de antwoorden op deze vragen uitgebreid toelichten? Kunt u uitsluiten dat in het rapport ‘Evaluatie geurverwijdering door luchtwassystemen bij stallen’ foutief geplaatste meetstations invloed gehad hebben op de conclusies van het rapport? Zo nee, waarom niet?1</question><question>3 Kunt u aangeven hoeveel meetpunten er zijn en waar de meetpunten staan waar het rapport ‘Evaluatie geurverwijdering door luchtwassystemen bij stallen’ op gebaseerd is? Kunt u per meetstation de volgende vragen beantwoorden: a) aan welke voorwaarden moeten meetstations die bepalen of luchtwassers effectief zijn voldoen; b)welke afstand wordt gehanteerd tussen meetstation en bedrijf; c) voldoen de meetstations waar dit rapport op gebaseerd is aan deze voorwaarden; d)zo nee, waarom worden deze meetstations dan wel gebruikt? Mocht blijken dat meetstations niet aan alle voorwaarden voldoen, kunt u dan aangeven wat dit betekent voor de conclusies uit het rapport?1</question><question>4 Bent u bereid om deze vragen en Kamervragen met kenmerk 2018Z06929 te beantwoorden voor 1 juni 2018?(1) Internetconsultatie Regeling tot wijziging van de Regeling ammoniak en veehouderij (Rav) en de Regeling geurhinder en veehouderij (Rgv) (http://www.internetconsultatie.nl/wijziging_regeling_ammoniak_geurhinder_veehouderij)(2) Mei 2018, Geesje Rotgers en Jaap Hanekamp, 'Ammoniak in Nederland' (https://www.v-focus.nl/wp-content/uploads/Ammoniak-in-Nederland-Een-noordoostelijke-spelbreker.pdf)  </question></questions>"
"De zware ongelukken op de A67  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"VERKEERSKNELPUNTEN#VERKEERSONGEVALLEN#VERKEERSVEILIGHEID# # #";"<questions><question>1 Kent u het bericht 'A67 het toneel van vele zware ongelukken'? (1)</question><question>2 Wat zijn de oorzaken van deze (ernstige) ongelukken in 2018? Hoe vaak was er sprake van zwaar letsel met dodelijke afloop bij de ongelukken in 2018?</question><question>3 Kunt u een overzicht geven van het aantal, de oorzaken en de gevolgen van de ongelukken in de eerste vijf maanden van 2018 en hoe deze zich verhouden tot het aantal, de oorzaken en de gevolgen van de ongelukken in de eerste vijf maanden van 2017?</question><question>4 Hoeveel vrachtwagens reden er gemiddeld per dag op de A67 in de afgelopen vijf maanden in vergelijking met de eerste vijf maanden van 2017? Hoe vaak waren vrachtwagens betrokken bij de ongelukken in 2018 en hoe vaak waren vrachtwagens betrokken bij de ongelukken in 2017?</question><question>5 Welke maatregelen kunnen er op korte termijn worden genomen om het aantal ongevallen terug te dringen en om de impact/nasleep van de ongevallen te verminderen?</question><question>6 Kunt u toelichten waarom ingrijpen nog jaren zal duren? Bent u van plan te kijken welke maatregelen er voor de lange termijn genomen kunnen worden?</question><question>7 Kunt u uiteenzetten wat voor maatregelen er genomen kunnen worden om de verkeersveiligheid te vergroten?(1) ED.nl, 17 mei 2018, A67 het toneel van vele zware ongelukken (https://www.ed.nl/asten/a67-het-toneel-van-vele-zware-ongelukken~a67b6592/)  </question></questions>"
